order_id,product_code,product_name,quantity,price,discount
311,PROD-089,Robust grid-enabled interface,3,90.44,0
312,PROD-080,Face-to-face tangible protocol,2,93.49,0
312,PROD-056,Programmable radical instruction set,2,112.32,0.25
312,PROD-011,Optional empowering ability,1,36.38,0
313,PROD-184,Versatile disintermediate toolset,2,139.35,0
314,PROD-103,Self-enabling encompassing hub,1,98.0,0.06
314,PROD-051,Focused radical infrastructure,3,117.17,0.13
314,PROD-067,Seamless multi-tasking capacity,1,123.33,0
315,PROD-163,Reduced client-driven matrix,1,17.89,0
315,PROD-102,Cloned global customer loyalty,1,90.89,0
316,PROD-090,Cross-platform uniform artificial intelligence,3,60.6,0.27
316,PROD-182,Assimilated actuating migration,3,86.76,0
316,PROD-036,Reduced mission-critical standardization,3,95.58,0
316,PROD-022,Fundamental multi-state info-mediaries,1,58.25,0.07
316,PROD-109,Vision-oriented actuating moderator,1,97.61,0.09
317,PROD-174,Adaptive maximized benchmark,2,93.86,0
317,PROD-115,Customer-focused 4thgeneration process improvement,2,142.36,0
317,PROD-057,Future-proofed responsive database,2,147.88,0
318,PROD-068,Reduced disintermediate workforce,2,108.54,0.28
318,PROD-026,Phased asynchronous throughput,2,66.05,0
319,PROD-041,Operative demand-driven groupware,1,50.6,0.17
319,PROD-060,Visionary background superstructure,1,94.91,0
319,PROD-121,Ergonomic directional circuit,2,147.03,0.05
319,PROD-042,Universal bifurcated frame,3,36.6,0
319,PROD-124,Sharable uniform archive,3,111.48,0.08
320,PROD-119,Customer-focused reciprocal parallelism,3,47.26,0
320,PROD-010,Reactive discrete groupware,1,28.08,0
320,PROD-140,Universal attitude-oriented Local Area Network,2,137.51,0
320,PROD-156,Team-oriented dedicated approach,3,125.77,0
320,PROD-179,Object-based zero-defect functionalities,3,31.29,0.1
321,PROD-064,Automated reciprocal software,2,30.89,0
321,PROD-012,Open-source clear-thinking hierarchy,1,77.54,0
322,PROD-039,Ameliorated multimedia conglomeration,2,74.39,0
322,PROD-172,Assimilated local capability,3,23.57,0.13
322,PROD-156,Team-oriented dedicated approach,3,128.45,0
323,PROD-114,Open-source directional budgetary management,3,90.52,0
323,PROD-146,Vision-oriented regional archive,1,71.13,0
323,PROD-194,Profound empowering help-desk,3,139.13,0
323,PROD-135,Total national archive,2,25.59,0.03
323,PROD-071,Profit-focused discrete projection,1,13.9,0
324,PROD-152,Pre-emptive secondary pricing structure,3,45.77,0
324,PROD-162,Team-oriented full-range architecture,3,65.97,0
324,PROD-023,Integrated mobile website,1,99.83,0.14
324,PROD-019,Adaptive zero-defect portal,1,96.83,0
325,PROD-157,Synergized uniform utilization,2,105.98,0.02
325,PROD-026,Phased asynchronous throughput,2,143.29,0
326,PROD-064,Automated reciprocal software,2,81.24,0
327,PROD-102,Cloned global customer loyalty,1,53.08,0
327,PROD-036,Reduced mission-critical standardization,1,115.28,0
327,PROD-114,Open-source directional budgetary management,1,106.93,0.1
327,PROD-014,Fundamental optimal definition,2,137.56,0
327,PROD-064,Automated reciprocal software,1,77.67,0
328,PROD-092,Function-based well-modulated project,2,54.92,0
329,PROD-119,Customer-focused reciprocal parallelism,3,143.25,0
329,PROD-071,Profit-focused discrete projection,2,79.22,0
329,PROD-136,Expanded homogeneous intranet,2,139.72,0
329,PROD-133,Virtual tangible algorithm,2,49.33,0
330,PROD-034,Synergized executive strategy,2,82.12,0
330,PROD-152,Pre-emptive secondary pricing structure,3,61.31,0
330,PROD-148,Automated multi-tasking matrices,1,106.01,0.13
330,PROD-181,Vision-oriented heuristic frame,1,75.55,0.09
330,PROD-171,Expanded dynamic forecast,1,23.59,0
331,PROD-077,Enhanced modular project,2,34.49,0.15
331,PROD-048,Future-proofed human-resource service-desk,2,28.85,0
331,PROD-137,Re-engineered object-oriented neural-net,2,20.46,0
331,PROD-103,Self-enabling encompassing hub,1,85.65,0
331,PROD-026,Phased asynchronous throughput,1,104.97,0.03
332,PROD-002,Fully-configurable leadingedge orchestration,1,93.84,0.08
332,PROD-058,Streamlined context-sensitive parallelism,3,110.66,0
332,PROD-046,Stand-alone incremental process improvement,3,73.84,0.3
333,PROD-015,Organic composite database,2,96.67,0
333,PROD-148,Automated multi-tasking matrices,1,14.31,0
333,PROD-021,Implemented national analyzer,1,68.38,0.09
334,PROD-170,Mandatory fresh-thinking contingency,2,147.1,0
334,PROD-107,Centralized hybrid synergy,3,57.17,0
334,PROD-087,Synchronized attitude-oriented methodology,3,127.56,0.11
334,PROD-085,Synchronized solution-oriented collaboration,1,136.42,0
335,PROD-133,Virtual tangible algorithm,2,75.0,0
335,PROD-034,Synergized executive strategy,1,62.95,0
335,PROD-022,Fundamental multi-state info-mediaries,3,98.31,0.22
335,PROD-092,Function-based well-modulated project,2,134.02,0.23
336,PROD-019,Adaptive zero-defect portal,3,87.72,0.25
337,PROD-086,Balanced multi-state superstructure,1,125.39,0.07
337,PROD-053,Front-line analyzing knowledge user,1,65.73,0.22
337,PROD-107,Centralized hybrid synergy,1,143.4,0
337,PROD-167,Visionary tangible forecast,3,101.68,0
337,PROD-163,Reduced client-driven matrix,2,105.47,0
338,PROD-130,Multi-layered object-oriented functionalities,1,58.43,0.03
338,PROD-124,Sharable uniform archive,3,96.94,0.03
338,PROD-154,Cross-platform coherent hardware,3,100.35,0.26
339,PROD-160,Customer-focused executive protocol,3,106.46,0
339,PROD-008,Secured neutral project,2,41.83,0
339,PROD-166,Multi-channeled disintermediate firmware,2,101.48,0
340,PROD-139,Expanded system-worthy Internet solution,2,23.03,0
340,PROD-037,Networked value-added complexity,1,116.12,0
340,PROD-105,Enhanced client-server installation,3,81.59,0
340,PROD-161,Reduced heuristic focus group,3,96.2,0.06
340,PROD-142,Innovative web-enabled core,2,27.96,0
341,PROD-154,Cross-platform coherent hardware,3,23.41,0
341,PROD-164,Reactive incremental artificial intelligence,3,21.13,0
341,PROD-114,Open-source directional budgetary management,1,116.43,0
342,PROD-141,Vision-oriented optimal support,2,35.35,0
342,PROD-113,Up-sized full-range workforce,3,144.11,0
343,PROD-133,Virtual tangible algorithm,3,64.12,0
343,PROD-163,Reduced client-driven matrix,3,124.24,0
343,PROD-062,Exclusive zero administration architecture,3,65.32,0
343,PROD-030,Ergonomic multi-tasking encryption,2,15.57,0
344,PROD-097,Devolved transitional matrix,1,25.46,0
344,PROD-083,Reduced content-based methodology,1,37.45,0.13
344,PROD-196,Persevering clear-thinking installation,2,74.84,0
344,PROD-152,Pre-emptive secondary pricing structure,3,139.21,0
345,PROD-107,Centralized hybrid synergy,3,122.65,0.24
345,PROD-013,Persevering modular support,3,84.49,0
345,PROD-158,Persistent methodical monitoring,2,20.96,0.01
346,PROD-183,Function-based fresh-thinking encryption,2,33.72,0
346,PROD-019,Adaptive zero-defect portal,1,110.81,0
346,PROD-144,Self-enabling content-based moratorium,2,106.05,0
346,PROD-130,Multi-layered object-oriented functionalities,2,5.8,0
346,PROD-012,Open-source clear-thinking hierarchy,3,148.1,0.29
347,PROD-024,Devolved heuristic open architecture,1,131.76,0
347,PROD-159,Versatile even-keeled open system,1,137.63,0.06
348,PROD-189,Mandatory fresh-thinking framework,2,5.7,0
349,PROD-156,Team-oriented dedicated approach,2,120.02,0
349,PROD-032,Multi-layered holistic project,1,126.33,0
349,PROD-171,Expanded dynamic forecast,3,27.19,0
350,PROD-145,Multi-layered scalable workforce,3,141.42,0
350,PROD-090,Cross-platform uniform artificial intelligence,1,121.4,0
350,PROD-196,Persevering clear-thinking installation,3,126.32,0.2
350,PROD-126,Realigned uniform artificial intelligence,1,7.28,0.09
350,PROD-131,Realigned incremental instruction set,2,40.15,0
351,PROD-155,Managed analyzing extranet,1,142.88,0
351,PROD-164,Reactive incremental artificial intelligence,2,110.29,0.27
351,PROD-065,Configurable optimal access,2,76.48,0
352,PROD-116,Stand-alone fault-tolerant Internet solution,3,57.77,0
352,PROD-057,Future-proofed responsive database,1,15.63,0.1
353,PROD-071,Profit-focused discrete projection,2,50.64,0.07
354,PROD-008,Secured neutral project,1,68.35,0
354,PROD-130,Multi-layered object-oriented functionalities,1,5.24,0
354,PROD-034,Synergized executive strategy,3,55.72,0
354,PROD-144,Self-enabling content-based moratorium,3,86.52,0
354,PROD-011,Optional empowering ability,2,118.59,0
355,PROD-049,Public-key bandwidth-monitored encryption,3,41.03,0
355,PROD-125,Visionary bifurcated moratorium,2,131.33,0
356,PROD-179,Object-based zero-defect functionalities,3,36.76,0
356,PROD-038,Customizable interactive focus group,3,68.19,0
356,PROD-145,Multi-layered scalable workforce,2,17.03,0
356,PROD-024,Devolved heuristic open architecture,2,29.61,0
357,PROD-060,Visionary background superstructure,3,100.08,0.09
357,PROD-180,Exclusive tangible core,2,79.39,0
357,PROD-100,Total needs-based concept,2,19.56,0
358,PROD-128,Stand-alone even-keeled leverage,2,103.8,0.15
358,PROD-169,De-engineered impactful throughput,2,22.54,0.08
359,PROD-107,Centralized hybrid synergy,1,126.09,0
359,PROD-143,Automated asynchronous success,3,101.2,0
359,PROD-029,Object-based holistic architecture,3,45.63,0
359,PROD-030,Ergonomic multi-tasking encryption,1,45.24,0
359,PROD-071,Profit-focused discrete projection,1,58.4,0
360,PROD-075,Up-sized discrete database,3,84.97,0
361,PROD-090,Cross-platform uniform artificial intelligence,3,123.25,0
362,PROD-192,Sharable even-keeled service-desk,1,22.01,0
362,PROD-093,Networked clear-thinking Graphic Interface,1,49.22,0.11
362,PROD-096,Customer-focused discrete analyzer,3,29.12,0
362,PROD-152,Pre-emptive secondary pricing structure,3,130.36,0
363,PROD-131,Realigned incremental instruction set,1,37.62,0
363,PROD-138,Extended client-server complexity,1,132.57,0
363,PROD-080,Face-to-face tangible protocol,3,135.96,0
363,PROD-048,Future-proofed human-resource service-desk,1,139.73,0
364,PROD-150,Synergized full-range parallelism,3,13.07,0
364,PROD-139,Expanded system-worthy Internet solution,2,146.17,0
364,PROD-147,Switchable scalable process improvement,2,19.94,0
364,PROD-128,Stand-alone even-keeled leverage,2,124.03,0
365,PROD-096,Customer-focused discrete analyzer,2,33.22,0
365,PROD-059,Monitored systemic contingency,3,132.36,0.01
365,PROD-189,Mandatory fresh-thinking framework,2,55.33,0
365,PROD-169,De-engineered impactful throughput,2,89.71,0.01
365,PROD-104,Monitored user-facing moratorium,3,120.54,0
366,PROD-023,Integrated mobile website,2,69.13,0
366,PROD-178,Multi-layered 24/7 customer loyalty,2,122.84,0
366,PROD-166,Multi-channeled disintermediate firmware,1,38.28,0
366,PROD-081,Grass-roots discrete parallelism,3,138.22,0
366,PROD-039,Ameliorated multimedia conglomeration,2,32.83,0.2
367,PROD-176,Synergized interactive analyzer,2,93.66,0.26
367,PROD-124,Sharable uniform archive,2,29.37,0.21
367,PROD-107,Centralized hybrid synergy,1,30.24,0
367,PROD-025,Fundamental zero administration workforce,3,63.87,0
367,PROD-038,Customizable interactive focus group,2,98.52,0
368,PROD-036,Reduced mission-critical standardization,3,71.16,0
369,PROD-014,Fundamental optimal definition,3,91.58,0
369,PROD-031,Seamless homogeneous matrix,2,6.69,0
369,PROD-006,Self-enabling impactful website,2,96.36,0
369,PROD-108,Team-oriented asynchronous utilization,3,31.52,0.26
370,PROD-163,Reduced client-driven matrix,1,5.46,0.18
370,PROD-041,Operative demand-driven groupware,3,104.81,0
370,PROD-115,Customer-focused 4thgeneration process improvement,2,120.75,0.12
370,PROD-017,Right-sized bifurcated support,2,91.77,0
371,PROD-156,Team-oriented dedicated approach,1,103.06,0
371,PROD-074,Re-engineered neutral interface,3,25.59,0
372,PROD-153,Re-engineered optimizing ability,3,137.37,0
372,PROD-078,Vision-oriented directional standardization,3,27.69,0
372,PROD-131,Realigned incremental instruction set,2,137.82,0
372,PROD-096,Customer-focused discrete analyzer,3,113.57,0
372,PROD-104,Monitored user-facing moratorium,3,28.48,0.25
373,PROD-180,Exclusive tangible core,2,57.04,0
373,PROD-016,Universal user-facing matrices,2,129.93,0
373,PROD-102,Cloned global customer loyalty,3,120.62,0.06
373,PROD-187,Open-architected eco-centric emulation,2,76.27,0
374,PROD-010,Reactive discrete groupware,3,137.97,0
374,PROD-093,Networked clear-thinking Graphic Interface,1,83.75,0
374,PROD-179,Object-based zero-defect functionalities,2,44.99,0
375,PROD-095,Progressive disintermediate standardization,1,9.16,0
375,PROD-159,Versatile even-keeled open system,1,18.53,0
375,PROD-002,Fully-configurable leadingedge orchestration,3,67.31,0
375,PROD-167,Visionary tangible forecast,3,63.83,0
375,PROD-085,Synchronized solution-oriented collaboration,3,93.7,0.17
376,PROD-024,Devolved heuristic open architecture,3,31.16,0
377,PROD-107,Centralized hybrid synergy,2,102.5,0
377,PROD-087,Synchronized attitude-oriented methodology,2,63.11,0.08
377,PROD-100,Total needs-based concept,3,143.22,0
377,PROD-024,Devolved heuristic open architecture,2,11.09,0
378,PROD-109,Vision-oriented actuating moderator,1,32.75,0
379,PROD-158,Persistent methodical monitoring,1,82.36,0
379,PROD-012,Open-source clear-thinking hierarchy,1,89.12,0
379,PROD-139,Expanded system-worthy Internet solution,3,77.61,0.12
379,PROD-081,Grass-roots discrete parallelism,1,28.31,0
379,PROD-004,Persistent human-resource software,1,131.21,0.07
380,PROD-137,Re-engineered object-oriented neural-net,2,144.35,0.29
381,PROD-057,Future-proofed responsive database,1,100.78,0.22
381,PROD-196,Persevering clear-thinking installation,3,61.4,0
381,PROD-126,Realigned uniform artificial intelligence,2,10.94,0
381,PROD-129,Inverse systemic implementation,3,51.41,0
382,PROD-032,Multi-layered holistic project,3,34.27,0
382,PROD-005,Optimized incremental middleware,2,31.1,0.02
382,PROD-030,Ergonomic multi-tasking encryption,2,34.55,0
382,PROD-112,Profound executive model,3,14.49,0.04
382,PROD-087,Synchronized attitude-oriented methodology,1,64.8,0
383,PROD-152,Pre-emptive secondary pricing structure,2,131.33,0.22
384,PROD-176,Synergized interactive analyzer,1,80.91,0
384,PROD-177,Front-line methodical attitude,2,100.19,0
384,PROD-007,Adaptive motivating conglomeration,1,19.26,0
385,PROD-091,Open-source hybrid capacity,1,80.33,0
385,PROD-062,Exclusive zero administration architecture,1,19.38,0
385,PROD-010,Reactive discrete groupware,2,131.65,0
386,PROD-139,Expanded system-worthy Internet solution,1,93.68,0
387,PROD-101,Enterprise-wide stable utilization,2,62.53,0
388,PROD-056,Programmable radical instruction set,1,45.94,0
388,PROD-200,Monitored 24/7 groupware,3,17.1,0.07
389,PROD-102,Cloned global customer loyalty,2,19.8,0.26
389,PROD-008,Secured neutral project,1,36.56,0
389,PROD-016,Universal user-facing matrices,2,13.51,0
390,PROD-200,Monitored 24/7 groupware,2,143.9,0
390,PROD-124,Sharable uniform archive,3,105.73,0
390,PROD-028,Sharable scalable time-frame,3,136.72,0
391,PROD-169,De-engineered impactful throughput,3,81.89,0
391,PROD-182,Assimilated actuating migration,2,107.91,0
391,PROD-142,Innovative web-enabled core,2,65.5,0
391,PROD-186,Exclusive zero-defect support,3,6.37,0.14
391,PROD-057,Future-proofed responsive database,2,36.68,0.0
392,PROD-129,Inverse systemic implementation,2,103.89,0
392,PROD-049,Public-key bandwidth-monitored encryption,3,147.46,0
392,PROD-041,Operative demand-driven groupware,1,126.63,0
392,PROD-175,Reduced zero administration capability,1,26.8,0
393,PROD-011,Optional empowering ability,3,149.86,0
393,PROD-015,Organic composite database,2,10.31,0
393,PROD-117,Integrated dedicated neural-net,2,59.37,0
394,PROD-083,Reduced content-based methodology,2,63.76,0
394,PROD-100,Total needs-based concept,1,55.77,0
394,PROD-030,Ergonomic multi-tasking encryption,3,108.56,0
394,PROD-080,Face-to-face tangible protocol,2,27.46,0
394,PROD-117,Integrated dedicated neural-net,3,30.44,0.16
395,PROD-031,Seamless homogeneous matrix,3,45.22,0
395,PROD-049,Public-key bandwidth-monitored encryption,2,135.08,0.08
395,PROD-071,Profit-focused discrete projection,2,64.39,0
395,PROD-195,Enhanced composite interface,3,28.16,0
396,PROD-113,Up-sized full-range workforce,2,32.11,0.05
396,PROD-188,Programmable local archive,1,111.6,0
396,PROD-045,Open-architected transitional projection,1,146.07,0
396,PROD-122,Advanced motivating complexity,2,93.74,0.06
396,PROD-102,Cloned global customer loyalty,2,47.8,0
397,PROD-078,Vision-oriented directional standardization,3,61.09,0
397,PROD-164,Reactive incremental artificial intelligence,3,139.83,0
398,PROD-046,Stand-alone incremental process improvement,3,112.75,0
399,PROD-131,Realigned incremental instruction set,2,35.64,0
399,PROD-028,Sharable scalable time-frame,2,130.65,0
399,PROD-179,Object-based zero-defect functionalities,1,110.04,0.01
400,PROD-064,Automated reciprocal software,1,29.2,0
401,PROD-014,Fundamental optimal definition,2,112.48,0
401,PROD-111,Robust optimizing database,1,125.12,0
401,PROD-034,Synergized executive strategy,1,81.93,0
401,PROD-148,Automated multi-tasking matrices,2,49.48,0
401,PROD-166,Multi-channeled disintermediate firmware,3,116.39,0
402,PROD-061,Cross-group tertiary customer loyalty,2,47.16,0.0
402,PROD-015,Organic composite database,2,55.72,0
402,PROD-174,Adaptive maximized benchmark,3,141.38,0
402,PROD-181,Vision-oriented heuristic frame,2,119.72,0.19
403,PROD-172,Assimilated local capability,2,15.36,0
403,PROD-029,Object-based holistic architecture,2,92.54,0
403,PROD-185,Multi-tiered secondary installation,3,19.24,0
403,PROD-134,Configurable solution-oriented capacity,1,84.81,0
404,PROD-118,Progressive bi-directional customer loyalty,2,94.3,0
404,PROD-188,Programmable local archive,2,68.86,0
405,PROD-168,Operative explicit model,2,120.12,0
405,PROD-027,Proactive reciprocal leverage,2,142.92,0
405,PROD-024,Devolved heuristic open architecture,1,149.75,0.21
405,PROD-103,Self-enabling encompassing hub,2,113.21,0
406,PROD-130,Multi-layered object-oriented functionalities,2,91.78,0
406,PROD-034,Synergized executive strategy,3,80.7,0
406,PROD-195,Enhanced composite interface,2,137.04,0
406,PROD-162,Team-oriented full-range architecture,3,75.07,0
406,PROD-088,Centralized 3rdgeneration orchestration,2,43.54,0.12
407,PROD-146,Vision-oriented regional archive,2,18.18,0
407,PROD-128,Stand-alone even-keeled leverage,2,49.14,0
407,PROD-176,Synergized interactive analyzer,1,101.02,0
407,PROD-154,Cross-platform coherent hardware,3,79.12,0
407,PROD-177,Front-line methodical attitude,3,14.78,0
408,PROD-059,Monitored systemic contingency,3,134.84,0
408,PROD-088,Centralized 3rdgeneration orchestration,1,75.65,0.08
408,PROD-180,Exclusive tangible core,3,59.97,0
408,PROD-174,Adaptive maximized benchmark,3,27.73,0.13
408,PROD-154,Cross-platform coherent hardware,2,39.36,0
409,PROD-099,Expanded national approach,3,78.0,0.06
409,PROD-113,Up-sized full-range workforce,2,125.32,0
409,PROD-049,Public-key bandwidth-monitored encryption,1,85.83,0.23
409,PROD-102,Cloned global customer loyalty,1,97.13,0.05
410,PROD-157,Synergized uniform utilization,3,29.48,0
410,PROD-171,Expanded dynamic forecast,1,139.58,0
411,PROD-013,Persevering modular support,1,137.81,0.15
411,PROD-157,Synergized uniform utilization,2,45.57,0
411,PROD-038,Customizable interactive focus group,1,80.62,0
411,PROD-133,Virtual tangible algorithm,1,114.53,0
411,PROD-079,Extended logistical collaboration,3,115.21,0.19
412,PROD-081,Grass-roots discrete parallelism,1,21.5,0
413,PROD-062,Exclusive zero administration architecture,3,123.7,0
413,PROD-023,Integrated mobile website,3,62.49,0
414,PROD-162,Team-oriented full-range architecture,1,48.23,0
414,PROD-035,Function-based homogeneous budgetary management,1,53.34,0
414,PROD-009,Up-sized actuating portal,2,85.93,0
415,PROD-189,Mandatory fresh-thinking framework,2,24.95,0
415,PROD-098,Operative well-modulated artificial intelligence,2,14.16,0
415,PROD-122,Advanced motivating complexity,2,72.5,0.27
416,PROD-031,Seamless homogeneous matrix,3,33.45,0
416,PROD-019,Adaptive zero-defect portal,2,50.91,0
416,PROD-017,Right-sized bifurcated support,2,38.59,0
416,PROD-067,Seamless multi-tasking capacity,3,68.93,0
416,PROD-112,Profound executive model,1,148.27,0
417,PROD-107,Centralized hybrid synergy,1,13.93,0
417,PROD-133,Virtual tangible algorithm,2,57.98,0.28
418,PROD-061,Cross-group tertiary customer loyalty,1,43.17,0
419,PROD-047,Multi-tiered full-range standardization,3,20.11,0.23
419,PROD-056,Programmable radical instruction set,2,43.66,0
420,PROD-160,Customer-focused executive protocol,2,40.91,0
420,PROD-029,Object-based holistic architecture,2,12.52,0
420,PROD-021,Implemented national analyzer,3,64.98,0
420,PROD-141,Vision-oriented optimal support,3,43.97,0
420,PROD-126,Realigned uniform artificial intelligence,1,62.45,0
421,PROD-093,Networked clear-thinking Graphic Interface,2,115.52,0
421,PROD-138,Extended client-server complexity,1,81.38,0
421,PROD-111,Robust optimizing database,2,140.28,0.23
422,PROD-147,Switchable scalable process improvement,1,77.95,0
422,PROD-176,Synergized interactive analyzer,3,81.61,0
422,PROD-041,Operative demand-driven groupware,3,109.69,0
423,PROD-179,Object-based zero-defect functionalities,3,143.17,0
423,PROD-076,Reactive dedicated encoding,2,140.29,0
423,PROD-044,Seamless mission-critical project,3,24.34,0
424,PROD-030,Ergonomic multi-tasking encryption,1,144.37,0
424,PROD-099,Expanded national approach,1,44.29,0
424,PROD-034,Synergized executive strategy,3,66.23,0.3
425,PROD-190,Reduced needs-based workforce,3,104.88,0.28
426,PROD-041,Operative demand-driven groupware,2,123.06,0
426,PROD-120,Optimized dynamic Internet solution,1,138.08,0
427,PROD-196,Persevering clear-thinking installation,3,98.41,0
427,PROD-150,Synergized full-range parallelism,3,59.16,0
427,PROD-199,Team-oriented grid-enabled success,3,18.49,0
428,PROD-075,Up-sized discrete database,3,90.37,0
428,PROD-056,Programmable radical instruction set,3,8.91,0
428,PROD-142,Innovative web-enabled core,1,137.63,0.13
428,PROD-180,Exclusive tangible core,3,11.79,0
428,PROD-037,Networked value-added complexity,3,66.26,0.12
429,PROD-065,Configurable optimal access,2,113.9,0
429,PROD-051,Focused radical infrastructure,3,122.65,0
429,PROD-049,Public-key bandwidth-monitored encryption,2,117.28,0
430,PROD-029,Object-based holistic architecture,3,43.84,0
430,PROD-051,Focused radical infrastructure,1,68.03,0.11
430,PROD-016,Universal user-facing matrices,2,43.94,0.24
431,PROD-105,Enhanced client-server installation,1,32.73,0.15
431,PROD-001,Synchronized dedicated Graphical User Interface,2,45.33,0
431,PROD-008,Secured neutral project,1,144.84,0
431,PROD-168,Operative explicit model,2,88.25,0
431,PROD-163,Reduced client-driven matrix,1,18.41,0
432,PROD-112,Profound executive model,3,122.45,0
433,PROD-196,Persevering clear-thinking installation,3,71.75,0
434,PROD-185,Multi-tiered secondary installation,2,12.6,0.2
435,PROD-175,Reduced zero administration capability,1,85.35,0
436,PROD-174,Adaptive maximized benchmark,2,81.21,0.29
436,PROD-002,Fully-configurable leadingedge orchestration,2,111.38,0
437,PROD-195,Enhanced composite interface,3,144.46,0
437,PROD-159,Versatile even-keeled open system,3,73.88,0
437,PROD-180,Exclusive tangible core,3,138.93,0
437,PROD-107,Centralized hybrid synergy,1,62.85,0
437,PROD-003,Open-source non-volatile emulation,2,15.44,0
438,PROD-031,Seamless homogeneous matrix,3,48.66,0.17
439,PROD-120,Optimized dynamic Internet solution,3,144.09,0
439,PROD-170,Mandatory fresh-thinking contingency,3,16.38,0.06
439,PROD-119,Customer-focused reciprocal parallelism,2,29.52,0.23
440,PROD-078,Vision-oriented directional standardization,1,117.91,0.24
441,PROD-038,Customizable interactive focus group,1,128.73,0
441,PROD-177,Front-line methodical attitude,1,108.53,0.07
441,PROD-007,Adaptive motivating conglomeration,1,129.17,0.09
442,PROD-144,Self-enabling content-based moratorium,3,136.07,0
442,PROD-167,Visionary tangible forecast,1,138.89,0
442,PROD-017,Right-sized bifurcated support,1,40.52,0.11
442,PROD-120,Optimized dynamic Internet solution,3,7.74,0.14
443,PROD-012,Open-source clear-thinking hierarchy,2,60.51,0
443,PROD-048,Future-proofed human-resource service-desk,2,83.35,0.02
443,PROD-084,Advanced dedicated initiative,2,88.33,0.08
443,PROD-021,Implemented national analyzer,3,18.12,0.3
444,PROD-085,Synchronized solution-oriented collaboration,2,80.93,0
444,PROD-080,Face-to-face tangible protocol,1,38.48,0
444,PROD-048,Future-proofed human-resource service-desk,2,49.14,0
444,PROD-162,Team-oriented full-range architecture,1,137.46,0.22
445,PROD-188,Programmable local archive,1,10.14,0.15
445,PROD-135,Total national archive,2,101.72,0
446,PROD-085,Synchronized solution-oriented collaboration,3,13.57,0
446,PROD-198,Persevering systemic moderator,2,109.03,0
447,PROD-108,Team-oriented asynchronous utilization,2,59.87,0
447,PROD-137,Re-engineered object-oriented neural-net,3,15.53,0
447,PROD-129,Inverse systemic implementation,1,139.55,0
447,PROD-149,Assimilated bottom-line model,2,103.79,0
447,PROD-053,Front-line analyzing knowledge user,3,140.78,0.12
448,PROD-168,Operative explicit model,3,134.32,0
449,PROD-161,Reduced heuristic focus group,2,77.61,0
449,PROD-105,Enhanced client-server installation,1,91.7,0
449,PROD-148,Automated multi-tasking matrices,3,88.26,0
450,PROD-089,Robust grid-enabled interface,1,134.71,0.26
450,PROD-063,Programmable high-level capability,3,16.45,0
450,PROD-145,Multi-layered scalable workforce,1,96.37,0
451,PROD-042,Universal bifurcated frame,3,133.15,0
451,PROD-034,Synergized executive strategy,3,97.2,0
451,PROD-198,Persevering systemic moderator,3,10.47,0
452,PROD-120,Optimized dynamic Internet solution,3,19.77,0
452,PROD-015,Organic composite database,2,86.21,0.23
452,PROD-111,Robust optimizing database,1,67.07,0
453,PROD-150,Synergized full-range parallelism,1,81.12,0.29
453,PROD-058,Streamlined context-sensitive parallelism,3,63.6,0.26
454,PROD-049,Public-key bandwidth-monitored encryption,2,37.62,0.13
454,PROD-135,Total national archive,2,49.43,0
454,PROD-085,Synchronized solution-oriented collaboration,3,55.13,0
454,PROD-120,Optimized dynamic Internet solution,2,82.24,0
454,PROD-192,Sharable even-keeled service-desk,1,30.1,0.11
455,PROD-115,Customer-focused 4thgeneration process improvement,1,94.59,0
455,PROD-004,Persistent human-resource software,2,21.22,0
455,PROD-049,Public-key bandwidth-monitored encryption,2,26.11,0.18
455,PROD-064,Automated reciprocal software,2,122.79,0
455,PROD-080,Face-to-face tangible protocol,2,7.37,0
456,PROD-194,Profound empowering help-desk,2,59.8,0
456,PROD-192,Sharable even-keeled service-desk,2,56.26,0
456,PROD-195,Enhanced composite interface,3,24.15,0
456,PROD-164,Reactive incremental artificial intelligence,3,135.32,0
456,PROD-189,Mandatory fresh-thinking framework,1,57.51,0
457,PROD-167,Visionary tangible forecast,2,104.02,0
457,PROD-062,Exclusive zero administration architecture,2,108.13,0
457,PROD-131,Realigned incremental instruction set,1,131.07,0
458,PROD-125,Visionary bifurcated moratorium,1,126.33,0.01
458,PROD-124,Sharable uniform archive,3,116.41,0.23
458,PROD-129,Inverse systemic implementation,2,120.63,0
458,PROD-070,Horizontal even-keeled budgetary management,3,110.51,0
458,PROD-167,Visionary tangible forecast,2,27.94,0
459,PROD-152,Pre-emptive secondary pricing structure,2,55.9,0
460,PROD-188,Programmable local archive,3,44.65,0
460,PROD-003,Open-source non-volatile emulation,1,39.62,0
460,PROD-088,Centralized 3rdgeneration orchestration,1,112.82,0
461,PROD-147,Switchable scalable process improvement,3,10.98,0
462,PROD-151,Business-focused tertiary initiative,2,146.65,0.03
462,PROD-160,Customer-focused executive protocol,2,15.46,0
463,PROD-146,Vision-oriented regional archive,2,8.8,0
464,PROD-114,Open-source directional budgetary management,3,149.75,0.06
464,PROD-155,Managed analyzing extranet,3,45.11,0.18
464,PROD-187,Open-architected eco-centric emulation,3,115.48,0
464,PROD-167,Visionary tangible forecast,2,62.32,0.2
465,PROD-142,Innovative web-enabled core,1,148.33,0
465,PROD-028,Sharable scalable time-frame,2,56.25,0
465,PROD-101,Enterprise-wide stable utilization,2,50.62,0
